PATH,BUSINESS_OBJECT,COLUMN_ID,ITEM_CATEGORY_ID,SUBITEM_STATE,IS_MANDATORY,IS_READ_ONLY,IS_TRANSFERABLE,DEFAULT_VALUE,CREATED_ON,CREATED_BY,LAST_MODIFIED_ON,LAST_MODIFIED_BY
Item,Item,PRICE_FOR_TOTAL_QUANTITY_VARIABLE_PORTION,5,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY_VARIABLE_PORTION,6,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY_VARIABLE_PORTION,7,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY_VARIABLE_PORTION,8,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY_VARIABLE_PORTION,10,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2,0,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2,1,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2,2,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2,3,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2,4,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2,5,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2,6,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2,7,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2,8,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2,10,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_FIXED_PORTION,0,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_FIXED_PORTION,1,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_FIXED_PORTION,2,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_FIXED_PORTION,3,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_FIXED_PORTION,4,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_FIXED_PORTION,5,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_FIXED_PORTION,6,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_FIXED_PORTION,7,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_FIXED_PORTION,8,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_FIXED_PORTION,10,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_VARIABLE_PORTION,0,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_VARIABLE_PORTION,1,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_VARIABLE_PORTION,2,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_VARIABLE_PORTION,3,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_VARIABLE_PORTION,4,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_VARIABLE_PORTION,5,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_VARIABLE_PORTION,6,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_VARIABLE_PORTION,7,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_VARIABLE_PORTION,8,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY2_VARIABLE_PORTION,10,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3,0,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3,1,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3,2,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3,3,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3,4,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3,5,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3,6,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3,7,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3,8,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3,10,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_FIXED_PORTION,0,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_FIXED_PORTION,1,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_FIXED_PORTION,2,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_FIXED_PORTION,3,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_FIXED_PORTION,4,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_FIXED_PORTION,5,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_FIXED_PORTION,6,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_FIXED_PORTION,7,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_FIXED_PORTION,8,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_FIXED_PORTION,10,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_VARIABLE_PORTION,0,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_VARIABLE_PORTION,1,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_VARIABLE_PORTION,2,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_VARIABLE_PORTION,3,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_VARIABLE_PORTION,4,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_VARIABLE_PORTION,5,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_VARIABLE_PORTION,6,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_VARIABLE_PORTION,7,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_VARIABLE_PORTION,8,-1,,1,,,,,,
Item,Item,PRICE_FOR_TOTAL_QUANTITY3_VARIABLE_PORTION,10,-1,,1,,,,,,
Item,Item,OTHER_COST,0,-1,,1,,,,,,
Item,Item,OTHER_COST,1,-1,,1,,,,,,
Item,Item,OTHER_COST,2,-1,,1,,,,,,
Item,Item,OTHER_COST,3,-1,,1,,,,,,
Item,Item,OTHER_COST,4,-1,,1,,,,,,
Item,Item,OTHER_COST,5,-1,,1,,,,,,
Item,Item,OTHER_COST,6,-1,,1,,,,,,
Item,Item,OTHER_COST,7,-1,,1,,,,,,
Item,Item,OTHER_COST,8,-1,,1,,,,,,
Item,Item,OTHER_COST,10,-1,,1,,,,,,
Item,Item,OTHER_COST_FIXED_PORTION,0,-1,,1,,,,,,
Item,Item,OTHER_COST_FIXED_PORTION,1,-1,,1,,,,,,
Item,Item,OTHER_COST_FIXED_PORTION,2,-1,,1,,,,,,
Item,Item,OTHER_COST_FIXED_PORTION,3,-1,,1,,,,,,
Item,Item,OTHER_COST_FIXED_PORTION,4,-1,,1,,,,,,
Item,Item,OTHER_COST_FIXED_PORTION,5,-1,,1,,,,,,
Item,Item,OTHER_COST_FIXED_PORTION,6,-1,,1,,,,,,
Item,Item,OTHER_COST_FIXED_PORTION,7,-1,,1,,,,,,
Item,Item,OTHER_COST_FIXED_PORTION,8,-1,,1,,,,,,
Item,Item,OTHER_COST_VARIABLE_PORTION,0,-1,,1,,,,,,
Item,Item,OTHER_COST_VARIABLE_PORTION,1,-1,,1,,,,,,
Item,Item,OTHER_COST_VARIABLE_PORTION,2,-1,,1,,,,,,
Item,Item,OTHER_COST_VARIABLE_PORTION,3,-1,,1,,,,,,
Item,Item,OTHER_COST_VARIABLE_PORTION,4,-1,,1,,,,,,
Item,Item,OTHER_COST_VARIABLE_PORTION,5,-1,,1,,,,,,
Item,Item,OTHER_COST_VARIABLE_PORTION,6,-1,,1,,,,,,
Item,Item,OTHER_COST_VARIABLE_PORTION,7,-1,,1,,,,,,
Item,Item,OTHER_COST_VARIABLE_PORTION,8,-1,,1,,,,,,
Item,Item,TOTAL_COST,0,-1,,1,,,,,,
Item,Item,TOTAL_COST,1,-1,,1,,,,,,
Item,Item,TOTAL_COST,2,-1,,1,,,,,,
Item,Item,TOTAL_COST,3,-1,,1,,,,,,
Item,Item,TOTAL_COST,4,-1,,1,,,,,,
Item,Item,TOTAL_COST,5,-1,,1,,,,,,
Item,Item,TOTAL_COST,6,-1,,1,,,,,,
Item,Item,TOTAL_COST,7,-1,,1,,,,,,
Item,Item,TOTAL_COST,8,-1,,1,,,,,,
Item,Item,TOTAL_COST,10,-1,,1,,,,,,
Item,Item,TOTAL_COST_FIXED_PORTION,0,-1,,1,,,,,,
Item,Item,TOTAL_COST_FIXED_PORTION,1,-1,,1,,,,,,
Item,Item,TOTAL_COST_FIXED_PORTION,2,-1,,1,,,,,,
Item,Item,TOTAL_COST_FIXED_PORTION,3,-1,,1,,,,,,
Item,Item,TOTAL_COST_FIXED_PORTION,4,-1,,1,,,,,,
Item,Item,TOTAL_COST_FIXED_PORTION,5,-1,,1,,,,,,
Item,Item,TOTAL_COST_FIXED_PORTION,6,-1,,1,,,,,,
Item,Item,TOTAL_COST_FIXED_PORTION,7,-1,,1,,,,,,
Item,Item,TOTAL_COST_FIXED_PORTION,8,-1,,1,,,,,,
Item,Item,TOTAL_COST_FIXED_PORTION,10,-1,,1,,,,,,
Item,Item,TOTAL_COST_VARIABLE_PORTION,0,-1,,1,,,,,,
Item,Item,TOTAL_COST_VARIABLE_PORTION,1,-1,,1,,,,,,
Item,Item,TOTAL_COST_VARIABLE_PORTION,2,-1,,1,,,,,,
Item,Item,TOTAL_COST_VARIABLE_PORTION,3,-1,,1,,,,,,
Item,Item,TOTAL_COST_VARIABLE_PORTION,4,-1,,1,,,,,,
Item,Item,TOTAL_COST_VARIABLE_PORTION,5,-1,,1,,,,,,
Item,Item,TOTAL_COST_VARIABLE_PORTION,6,-1,,1,,,,,,
Item,Item,TOTAL_COST_VARIABLE_PORTION,7,-1,,1,,,,,,
Item,Item,TOTAL_COST_VARIABLE_PORTION,8,-1,,1,,,,,,
Item,Item,TOTAL_COST_VARIABLE_PORTION,10,-1,,1,,,,,,
Item,Item,TOTAL_COST2,0,-1,,1,,,,,,
Item,Item,TOTAL_COST2,1,-1,,1,,,,,,
Item,Item,TOTAL_COST2,2,-1,,1,,,,,,
Item,Item,TOTAL_COST2,3,-1,,1,,,,,,
Item,Item,TOTAL_COST2,4,-1,,1,,,,,,
Item,Item,TOTAL_COST2,5,-1,,1,,,,,,
Item,Item,TOTAL_COST2,6,-1,,1,,,,,,
Item,Item,TOTAL_COST2,7,-1,,1,,,,,,
Item,Item,TOTAL_COST2,8,-1,,1,,,,,,
Item,Item,TOTAL_COST2,10,-1,,1,,,,,,
Item,Item,TOTAL_COST2_FIXED_PORTION,0,-1,,1,,,,,,
Item,Item,TOTAL_COST2_FIXED_PORTION,1,-1,,1,,,,,,
Item,Item,TOTAL_COST2_FIXED_PORTION,2,-1,,1,,,,,,
Item,Item,TOTAL_COST2_FIXED_PORTION,3,-1,,1,,,,,,
Item,Item,TOTAL_COST2_FIXED_PORTION,4,-1,,1,,,,,,
Item,Item,TOTAL_COST2_FIXED_PORTION,5,-1,,1,,,,,,
Item,Item,TOTAL_COST2_FIXED_PORTION,6,-1,,1,,,,,,
Item,Item,TOTAL_COST2_FIXED_PORTION,7,-1,,1,,,,,,
Item,Item,TOTAL_COST2_FIXED_PORTION,8,-1,,1,,,,,,
Item,Item,TOTAL_COST2_FIXED_PORTION,10,-1,,1,,,,,,
Item,Item,TOTAL_COST2_VARIABLE_PORTION,0,-1,,1,,,,,,
Item,Item,TOTAL_COST2_VARIABLE_PORTION,1,-1,,1,,,,,,
Item,Item,TOTAL_COST2_VARIABLE_PORTION,2,-1,,1,,,,,,
Item,Item,TOTAL_COST2_VARIABLE_PORTION,3,-1,,1,,,,,,
Item,Item,TOTAL_COST2_VARIABLE_PORTION,4,-1,,1,,,,,,
Item,Item,TOTAL_COST2_VARIABLE_PORTION,5,-1,,1,,,,,,
Item,Item,TOTAL_COST2_VARIABLE_PORTION,6,-1,,1,,,,,,
Item,Item,TOTAL_COST2_VARIABLE_PORTION,7,-1,,1,,,,,,
Item,Item,TOTAL_COST2_VARIABLE_PORTION,8,-1,,1,,,,,,
Item,Item,TOTAL_COST2_VARIABLE_PORTION,10,-1,,1,,,,,,
Item,Item,TOTAL_COST3,0,-1,,1,,,,,,
Item,Item,TOTAL_COST3,1,-1,,1,,,,,,
Item,Item,TOTAL_COST3,2,-1,,1,,,,,,
Item,Item,TOTAL_COST3,3,-1,,1,,,,,,
Item,Item,TOTAL_COST3,4,-1,,1,,,,,,
Item,Item,TOTAL_COST3,5,-1,,1,,,,,,
Item,Item,TOTAL_COST3,6,-1,,1,,,,,,
Item,Item,TOTAL_COST3,7,-1,,1,,,,,,
Item,Item,TOTAL_COST3,8,-1,,1,,,,,,
Item,Item,TOTAL_COST3,10,-1,,1,,,,,,
Item,Item,TOTAL_COST3_FIXED_PORTION,0,-1,,1,,,,,,
Item,Item,TOTAL_COST3_FIXED_PORTION,1,-1,,1,,,,,,
Item,Item,TOTAL_COST3_FIXED_PORTION,2,-1,,1,,,,,,
Item,Item,TOTAL_COST3_FIXED_PORTION,3,-1,,1,,,,,,
Item,Item,TOTAL_COST3_FIXED_PORTION,4,-1,,1,,,,,,
Item,Item,TOTAL_COST3_FIXED_PORTION,5,-1,,1,,,,,,
Item,Item,TOTAL_COST3_FIXED_PORTION,6,-1,,1,,,,,,
Item,Item,TOTAL_COST3_FIXED_PORTION,7,-1,,1,,,,,,
Item,Item,TOTAL_COST3_FIXED_PORTION,8,-1,,1,,,,,,
Item,Item,TOTAL_COST3_FIXED_PORTION,10,-1,,1,,,,,,
Item,Item,TOTAL_COST3_VARIABLE_PORTION,0,-1,,1,,,,,,
Item,Item,TOTAL_COST3_VARIABLE_PORTION,1,-1,,1,,,,,,
Item,Item,TOTAL_COST3_VARIABLE_PORTION,2,-1,,1,,,,,,
Item,Item,TOTAL_COST3_VARIABLE_PORTION,3,-1,,1,,,,,,
Item,Item,TOTAL_COST3_VARIABLE_PORTION,4,-1,,1,,,,,,
Item,Item,TOTAL_COST3_VARIABLE_PORTION,5,-1,,1,,,,,,
Item,Item,TOTAL_COST3_VARIABLE_PORTION,6,-1,,1,,,,,,
Item,Item,TOTAL_COST3_VARIABLE_PORTION,7,-1,,1,,,,,,
Item,Item,TOTAL_COST3_VARIABLE_PORTION,8,-1,,1,,,,,,
Item,Item,TOTAL_COST3_VARIABLE_PORTION,10,-1,,1,,,,,,
Item,Item,PRICE_FIXED_PORTION,0,0,1,,,0,,,,
Item,Item,PRICE_FIXED_PORTION,0,1,,1,,0,,,,
Item,Item,PRICE_FIXED_PORTION,1,0,1,,,0,,,,
Item,Item,PRICE_FIXED_PORTION,1,1,,1,,0,,,,
Item,Item,PRICE_FIXED_PORTION,2,0,1,,,0,,,,
Item,Item,PRICE_FIXED_PORTION,2,1,,1,,0,,,,
Item,Item,PRICE_FIXED_PORTION,3,0,1,,,0,,,,
Item,Item,PRICE_FIXED_PORTION,3,1,,1,,0,,,,
Item,Item,PRICE_FIXED_PORTION,4,0,1,,,0,,,,
Item,Item,PRICE_FIXED_PORTION,4,1,,1,,0,,,,
Item,Item,PRICE_FIXED_PORTION,5,0,1,,,0,,,,
Item,Item,PRICE_FIXED_PORTION,5,1,,1,,0,,,,
Item,Item,PRICE_FIXED_PORTION,6,0,1,,,0,,,,
Item,Item,PRICE_FIXED_PORTION,6,1,,1,,0,,,,
Item,Item,PRICE_FIXED_PORTION,7,0,1,,,0,,,,
Item,Item,PRICE_FIXED_PORTION,7,1,,1,,0,,,,
Item,Item,PRICE_FIXED_PORTION,8,0,1,,,0,,,,
Item,Item,PRICE_FIXED_PORTION,8,1,,1,,0,,,,
Item,Item,PRICE_FIXED_PORTION,10,-1,,1,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,0,0,1,,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,0,1,,1,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,1,0,1,,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,1,1,,1,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,2,0,1,,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,2,1,,1,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,3,0,1,,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,3,1,,1,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,4,0,1,,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,4,1,,1,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,5,0,1,,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,5,1,,1,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,6,0,1,,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,6,1,,1,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,7,0,1,,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,7,1,,1,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,8,0,1,,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,8,1,,1,,0,,,,
Item,Item,PRICE_VARIABLE_PORTION,10,-1,,1,,0,,,,
Item,Item,PRICE,0,-1,,1,,,,,,
Item,Item,PRICE,1,-1,,1,,,,,,
Item,Item,PRICE,2,-1,,1,,,,,,
Item,Item,PRICE,3,-1,,1,,,,,,
Item,Item,PRICE,4,-1,,1,,,,,,
Item,Item,PRICE,5,-1,,1,,,,,,
Item,Item,PRICE,6,-1,,1,,,,,,
Item,Item,PRICE,7,-1,,1,,,,,,
Item,Item,PRICE,8,-1,,1,,,,,,
Item,Item,PRICE,10,-1,,1,,,,,,
Item,Item,TRANSACTION_CURRENCY_ID,0,0,1,,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,0,1,,1,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,1,0,1,,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,1,1,,1,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,2,0,1,,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,2,1,,1,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,3,0,1,,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,3,1,,1,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,4,0,1,,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,4,1,,1,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,5,0,1,,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,5,1,,1,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,6,0,1,,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,6,1,,1,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,7,0,1,,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,7,1,,1,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,8,0,1,,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,8,1,,1,,EUR,,,,
Item,Item,TRANSACTION_CURRENCY_ID,10,-1,,1,,EUR,,,,
Item,Item,PRICE_UNIT,0,0,1,,,1,,,,
Item,Item,PRICE_UNIT,0,1,,1,,1,,,,
Item,Item,PRICE_UNIT,1,0,1,,,1,,,,
Item,Item,PRICE_UNIT,1,1,,1,,1,,,,
Item,Item,PRICE_UNIT,2,0,1,,,1,,,,
Item,Item,PRICE_UNIT,2,1,,1,,1,,,,
Item,Item,PRICE_UNIT,3,0,1,,,1,,,,
Item,Item,PRICE_UNIT,3,1,,1,,1,,,,
Item,Item,PRICE_UNIT,4,0,1,,,1,,,,
Item,Item,PRICE_UNIT,4,1,,1,,1,,,,
Item,Item,PRICE_UNIT,5,0,1,,,1,,,,
Item,Item,PRICE_UNIT,5,1,,1,,1,,,,
Item,Item,PRICE_UNIT,6,0,1,,,1,,,,
Item,Item,PRICE_UNIT,6,1,,1,,1,,,,
Item,Item,PRICE_UNIT,7,0,1,,,1,,,,
Item,Item,PRICE_UNIT,7,1,,1,,1,,,,
Item,Item,PRICE_UNIT,8,0,1,,,1,,,,
Item,Item,PRICE_UNIT,8,1,,1,,1,,,,
Item,Item,PRICE_UNIT,10,-1,,1,,1,,,,
Item,Item,PRICE_UNIT_UOM_ID,0,0,1,,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,0,1,,1,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,1,0,1,,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,1,1,,1,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,2,0,1,,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,2,1,,1,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,3,0,1,,,MIN,,,,
Item,Item,PRICE_UNIT_UOM_ID,3,1,,1,,MIN,,,,
Item,Item,PRICE_UNIT_UOM_ID,4,0,1,,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,4,1,,1,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,5,0,1,,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,5,1,,1,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,6,0,1,,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,6,1,,1,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,7,0,1,,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,7,1,,1,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,8,0,1,,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,8,1,,1,,PC,,,,
Item,Item,PRICE_UNIT_UOM_ID,10,-1,,1,,PC,,,,
Item,Item,CONFIDENCE_LEVEL_ID,0,0,,,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,0,1,,1,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,1,0,,,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,1,1,,1,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,2,0,,,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,2,1,,1,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,3,0,,,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,3,1,,1,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,4,0,,,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,4,1,,1,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,5,0,,,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,5,1,,1,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,6,0,,,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,6,1,,1,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,7,0,,,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,7,1,,1,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,8,0,,,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,8,1,,1,,,,,,
Item,Item,CONFIDENCE_LEVEL_ID,10,-1,,1,,,,,,
Item,Item,PRICE_SOURCE_ID,0,0,,1,,,,,,
Item,Item,PRICE_SOURCE_ID,0,1,,1,,,,,,
Item,Item,PRICE_SOURCE_ID,1,0,,1,1,,,,,
Item,Item,PRICE_SOURCE_ID,1,1,,1,,,,,,
Item,Item,PRICE_SOURCE_ID,2,0,,1,1,,,,,
Item,Item,PRICE_SOURCE_ID,2,1,,1,,,,,,
Item,Item,PRICE_SOURCE_ID,3,0,,1,1,,,,,
Item,Item,PRICE_SOURCE_ID,3,1,,1,,,,,,
Item,Item,PRICE_SOURCE_ID,4,0,,1,1,,,,,
Item,Item,PRICE_SOURCE_ID,4,1,,1,,,,,,
Item,Item,PRICE_SOURCE_ID,5,0,,1,1,,,,,
Item,Item,PRICE_SOURCE_ID,5,1,,1,,,,,,
Item,Item,PRICE_SOURCE_ID,6,0,,1,1,,,,,
Item,Item,PRICE_SOURCE_ID,6,1,,1,,,,,,
Item,Item,PRICE_SOURCE_ID,7,0,,1,1,,,,,
Item,Item,PRICE_SOURCE_ID,7,1,,1,,,,,,
Item,Item,PRICE_SOURCE_ID,8,0,,1,1,,,,,
Item,Item,PRICE_SOURCE_ID,8,1,,1,,,,,,
Item,Item,PRICE_SOURCE_ID,10,-1,,1,,,,,,
Item,Item,SURCHARGE,0,0,,1,,,,,,
Item,Item,SURCHARGE,1,0,,1,,,,,,
Item,Item,SURCHARGE,2,0,,1,,,,,,
Item,Item,SURCHARGE,4,0,,1,,,,,,
Item,Item,SURCHARGE,6,0,,1,,,,,,
Item,Item,SURCHARGE,8,0,,1,,,,,,
Item,Item,SURCHARGE,3,0,,1,,,,,,
Item,Item,SURCHARGE,5,0,,1,,,,,,
Calculation_Version.Calculation,Calculation,PROJECT_ID,-1,-1,1,1,,,,,,
Calculation_Version.Calculation.Project,Project,PROJECT_ID,-1,-1,1,1,,,,,,
Calculation_Version.Calculation.Project,Project,REFERENCE_PROJECT_ID,-1,-1,,1,,,,,,
Calculation_Version.Calculation.Project,Project,PROJECT_NAME,-1,-1,,1,,,,,,
Calculation_Version,Calculation_Version,CALCULATION_ID,-1,-1,,1,1,,,,,
Calculation_Version.Calculation,Calculation,CALCULATION_ID,-1,-1,1,1,,,,,,
Calculation_Version.Calculation,Calculation,CALCULATION_NAME,-1,-1,1,1,,,,,,
Calculation_Version.Calculation.Project,Project,CONTROLLING_AREA_ID,-1,-1,,1,,,,,,
Calculation_Version.Calculation.Project.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,-1,-1,1,1,,,,,,
Calculation_Version.Calculation.Project.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,-1,-1,1,1,,,,,,
Calculation_Version.Calculation,Calculation,CURRENT_CALCULATION_VERSION_ID,-1,-1,,,,,,,,
Calculation_Version,Calculation_Version,CALCULATION_VERSION_ID,-1,-1,1,1,1,,,,,
Calculation_Version,Calculation_Version,CALCULATION_VERSION_NAME,-1,-1,1,,,Version 1,,,,
Calculation_Version,Calculation_Version,CALCULATION_VERSION_TYPE,-1,-1,,1,,1,,,,
Calculation_Version,Calculation_Version,CUSTOMER_ID,-1,-1,,,,,,,,
Calculation_Version.Customer,Customer,CUSTOMER_ID,-1,-1,,,,,,,,
Calculation_Version.Customer,Customer,CUSTOMER_NAME,-1,-1,,1,,,,,,
Calculation_Version,Calculation_Version,SALES_DOCUMENT,-1,-1,,,,,,,,
Calculation_Version,Calculation_Version,SALES_PRICE,-1,-1,,,,,,,,
Calculation_Version,Calculation_Version,SALES_PRICE_CURRENCY_ID,-1,-1,,,,,,,,
Calculation_Version.Root_Item,Item,COMMENT,-1,-1,,,,,,,,
Calculation_Version,Calculation_Version,COSTING_SHEET_ID,-1,-1,,,,,,,,
