ITEM_ID,CALCULATION_VERSION_ID,COSTING_SHEET_ROW_ID,COSTING_SHEET_OVERHEAD_ROW_ID,ACCOUNT_ID,IS_ROLLED_UP_VALUE,HAS_SUBITEMS,COST,COST_FIXED_PORTION,COST_VARIABLE_PORTION,COST2,COST2_FIXED_PORTION,COST2_VARIABLE_PORTION,COST3,COST3_FIXED_PORTION,COST3_VARIABLE_PORTION
4033,1,COGS,-1,#AC32,0,0,60.0000000,40.0000000,20.0000000,0,0,0,0,0,0
5212,2,DPC,-1,#AC23,0,0,300.0000000,200.0000000,100.0000000,0,0,0,0,0,0
4005,1,COGM,-1,#AC32,0,0,0.1400000,0.1200000,0.0200000,0,0,0,0,0,0
4034,3,COGM,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
5192,2,POC,13,#AC32,0,0,1.8000000,0.6000000,1.2000000,0,0,0,0,0,0
4033,1,COGS,-1,#AC33,0,0,36.0000000,24.0000000,12.0000000,0,0,0,0,0,0
4035,3,DPC,-1,#AC21,0,0,6.0000000,6.0000000,0.0000000,0,0,0,0,0,0
5212,2,POC,13,#AC32,0,0,60.0000000,40.0000000,20.0000000,0,0,0,0,0,0
4034,1,DPC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5192,2,COGM,-1,#AC22,0,0,9.0000000,3.0000000,6.0000000,0,0,0,0,0,0
4005,1,SAO,14,#AC33,0,0,0.0840000,0.0720000,0.0120000,0,0,0,0,0,0
4035,3,POC,57,#AC32,0,0,1.2000000,1.2000000,0.0000000,0,0,0,0,0,0
4034,1,POC,13,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
5192,2,COGM,-1,#AC32,0,0,1.8000000,0.6000000,1.2000000,0,0,0,0,0,0
4035,3,PC,-1,#AC21,0,0,6.0000000,6.0000000,0.0000000,0,0,0,0,0,0
5212,2,COGM,-1,#AC23,0,0,300.0000000,200.0000000,100.0000000,0,0,0,0,0,0
4005,1,COGS,-1,#AC21,0,0,0.7000000,0.6000000,0.1000000,0,0,0,0,0,0
5192,2,SAO,14,#AC33,0,0,1.0800000,0.3600000,0.7200000,0,0,0,0,0,0
4034,1,COGM,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
4035,3,PC,-1,#AC32,0,0,1.2000000,1.2000000,0.0000000,0,0,0,0,0,0
5192,2,COGS,-1,#AC22,0,0,9.0000000,3.0000000,6.0000000,0,0,0,0,0,0
4034,1,COGM,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4005,1,COGS,-1,#AC32,0,0,0.1400000,0.1200000,0.0200000,0,0,0,0,0,0
4035,3,COGM,-1,#AC21,0,0,6.0000000,6.0000000,0.0000000,0,0,0,0,0,0
5212,2,COGM,-1,#AC32,0,0,60.0000000,40.0000000,20.0000000,0,0,0,0,0,0
5192,2,COGS,-1,#AC32,0,0,1.8000000,0.6000000,1.2000000,0,0,0,0,0,0
4034,1,SAO,14,#AC33,0,0,36.0000000,12.0000000,24.0000000,0,0,0,0,0,0
4035,3,COGM,-1,#AC32,0,0,1.2000000,1.2000000,0.0000000,0,0,0,0,0,0
5192,2,COGS,-1,#AC33,0,0,1.0800000,0.3600000,0.7200000,0,0,0,0,0,0
4005,1,COGS,-1,#AC33,0,0,0.0840000,0.0720000,0.0120000,0,0,0,0,0,0
4034,1,COGS,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5212,2,SAO,14,#AC33,0,0,36.0000000,24.0000000,12.0000000,0,0,0,0,0,0
4036,3,DPC,-1,#AC23,0,0,900.0000000,600.0000000,300.0000000,0,0,0,0,0,0
5193,2,DPC,-1,#AC21,0,0,0.7000000,0.6000000,0.1000000,0,0,0,0,0,0
5212,2,COGS,-1,#AC23,0,0,300.0000000,200.0000000,100.0000000,0,0,0,0,0,0
4034,1,COGS,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4036,3,POC,57,#AC32,0,0,180.0000000,120.0000000,60.0000000,0,0,0,0,0,0
4006,1,DPC,-1,#AC23,0,0,27.0000000,18.0000000,9.0000000,0,0,0,0,0,0
5193,2,POC,13,#AC32,0,0,0.1400000,0.1200000,0.0200000,0,0,0,0,0,0
4036,3,PC,-1,#AC23,0,0,900.0000000,600.0000000,300.0000000,0,0,0,0,0,0
5212,2,COGS,-1,#AC32,0,0,60.0000000,40.0000000,20.0000000,0,0,0,0,0,0
4034,1,COGS,-1,#AC33,0,0,36.0000000,12.0000000,24.0000000,0,0,0,0,0,0
5193,2,COGM,-1,#AC21,0,0,0.7000000,0.6000000,0.1000000,0,0,0,0,0,0
4036,3,PC,-1,#AC32,0,0,180.0000000,120.0000000,60.0000000,0,0,0,0,0,0
4006,1,POC,13,#AC32,0,0,5.4000000,3.6000000,1.8000000,0,0,0,0,0,0
5212,2,COGS,-1,#AC33,0,0,36.0000000,24.0000000,12.0000000,0,0,0,0,0,0
5193,2,COGM,-1,#AC32,0,0,0.1400000,0.1200000,0.0200000,0,0,0,0,0,0
4035,1,DPC,-1,#AC21,0,0,6.0000000,6.0000000,0.0000000,0,0,0,0,0,0
4036,3,COGM,-1,#AC23,0,0,900.0000000,600.0000000,300.0000000,0,0,0,0,0,0
5213,2,DPC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5193,2,SAO,14,#AC33,0,0,0.0840000,0.0720000,0.0120000,0,0,0,0,0,0
4036,3,COGM,-1,#AC32,0,0,180.0000000,120.0000000,60.0000000,0,0,0,0,0,0
4035,1,POC,13,#AC32,0,0,1.2000000,1.2000000,0.0000000,0,0,0,0,0,0
5213,2,POC,13,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4006,1,COGM,-1,#AC23,0,0,27.0000000,18.0000000,9.0000000,0,0,0,0,0,0
5193,2,COGS,-1,#AC21,0,0,0.7000000,0.6000000,0.1000000,0,0,0,0,0,0
4037,3,DPC,-1,#AC22,0,0,900.0000000,300.0000000,600.0000000,0,0,0,0,0,0
4035,1,COGM,-1,#AC21,0,0,6.0000000,6.0000000,0.0000000,0,0,0,0,0,0
5213,2,COGM,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5193,2,COGS,-1,#AC32,0,0,0.1400000,0.1200000,0.0200000,0,0,0,0,0,0
4037,3,POC,57,#AC32,0,0,180.0000000,60.0000000,120.0000000,0,0,0,0,0,0
4035,1,COGM,-1,#AC32,0,0,1.2000000,1.2000000,0.0000000,0,0,0,0,0,0
5213,2,COGM,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4006,1,COGM,-1,#AC32,0,0,5.4000000,3.6000000,1.8000000,0,0,0,0,0,0
5193,2,COGS,-1,#AC33,0,0,0.0840000,0.0720000,0.0120000,0,0,0,0,0,0
4037,3,PC,-1,#AC22,0,0,900.0000000,300.0000000,600.0000000,0,0,0,0,0,0
5213,2,SAO,14,#AC33,0,0,36.0000000,12.0000000,24.0000000,0,0,0,0,0,0
4035,1,SAO,14,#AC33,0,0,0.7200000,0.7200000,0.0000000,0,0,0,0,0,0
5195,2,DMC,-1,#AC11,0,0,6.0000000,0.0000000,6.0000000,0,0,0,0,0,0
4037,3,PC,-1,#AC32,0,0,180.0000000,60.0000000,120.0000000,0,0,0,0,0,0
5213,2,COGS,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5195,2,MOC,7,#AC31,0,0,0.6000000,0.0000000,0.6000000,0,0,0,0,0,0
4006,1,SAO,14,#AC33,0,0,3.2400000,2.1600000,1.0800000,0,0,0,0,0,0
4035,1,COGS,-1,#AC21,0,0,6.0000000,6.0000000,0.0000000,0,0,0,0,0,0
4037,3,COGM,-1,#AC22,0,0,900.0000000,300.0000000,600.0000000,0,0,0,0,0,0
5213,2,COGS,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
5195,2,COGM,-1,#AC11,0,0,6.0000000,0.0000000,6.0000000,0,0,0,0,0,0
4037,3,COGM,-1,#AC32,0,0,180.0000000,60.0000000,120.0000000,0,0,0,0,0,0
5213,2,COGS,-1,#AC33,0,0,36.0000000,12.0000000,24.0000000,0,0,0,0,0,0
4035,1,COGS,-1,#AC32,0,0,1.2000000,1.2000000,0.0000000,0,0,0,0,0,0
5195,2,COGM,-1,#AC31,0,0,0.6000000,0.0000000,0.6000000,0,0,0,0,0,0
4006,1,COGS,-1,#AC23,0,0,27.0000000,18.0000000,9.0000000,0,0,0,0,0,0
4038,3,DPC,-1,#AC21,0,0,20.0000000,20.0000000,0.0000000,0,0,0,0,0,0
5214,2,DPC,-1,#AC21,0,0,6.0000000,6.0000000,0.0000000,0,0,0,0,0,0
5195,2,SAO,14,#AC33,0,0,0.6600000,0.0000000,0.6600000,0,0,0,0,0,0
4035,1,COGS,-1,#AC33,0,0,0.7200000,0.7200000,0.0000000,0,0,0,0,0,0
4038,3,POC,57,#AC32,0,0,4.0000000,4.0000000,0.0000000,0,0,0,0,0,0
5214,2,POC,13,#AC32,0,0,1.2000000,1.2000000,0.0000000,0,0,0,0,0,0
5195,2,COGS,-1,#AC11,0,0,6.0000000,0.0000000,6.0000000,0,0,0,0,0,0
4006,1,COGS,-1,#AC32,0,0,5.4000000,3.6000000,1.8000000,0,0,0,0,0,0
4038,3,PC,-1,#AC21,0,0,20.0000000,20.0000000,0.0000000,0,0,0,0,0,0
4036,1,DPC,-1,#AC23,0,0,900.0000000,600.0000000,300.0000000,0,0,0,0,0,0
5195,2,COGS,-1,#AC31,0,0,0.6000000,0.0000000,0.6000000,0,0,0,0,0,0
5214,2,COGM,-1,#AC21,0,0,6.0000000,6.0000000,0.0000000,0,0,0,0,0,0
4038,3,PC,-1,#AC32,0,0,4.0000000,4.0000000,0.0000000,0,0,0,0,0,0
4036,1,POC,13,#AC32,0,0,180.0000000,120.0000000,60.0000000,0,0,0,0,0,0
4006,1,COGS,-1,#AC33,0,0,3.2400000,2.1600000,1.0800000,0,0,0,0,0,0
5195,2,COGS,-1,#AC33,0,0,0.6600000,0.0000000,0.6600000,0,0,0,0,0,0
4038,3,COGM,-1,#AC21,0,0,20.0000000,20.0000000,0.0000000,0,0,0,0,0,0
5214,2,COGM,-1,#AC32,0,0,1.2000000,1.2000000,0.0000000,0,0,0,0,0,0
4036,1,COGM,-1,#AC23,0,0,900.0000000,600.0000000,300.0000000,0,0,0,0,0,0
4038,3,COGM,-1,#AC32,0,0,4.0000000,4.0000000,0.0000000,0,0,0,0,0,0
5196,2,DMC,-1,#AC12,0,1,2250.4000000,842.4000000,1408.0000000,0,0,0,0,0,0
4036,1,COGM,-1,#AC32,0,0,180.0000000,120.0000000,60.0000000,0,0,0,0,0,0
4007,1,DPC,-1,#AC22,0,0,9.0000000,3.0000000,6.0000000,0,0,0,0,0,0
5214,2,SAO,14,#AC33,0,0,0.7200000,0.7200000,0.0000000,0,0,0,0,0,0
4040,3,DMC,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
5196,2,DMC,-1,"",1,1,200.0000000,0.0000000,200.0000000,0,0,0,0,0,0
4036,1,SAO,14,#AC33,0,0,108.0000000,72.0000000,36.0000000,0,0,0,0,0,0
4040,3,MOC,55,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
5214,2,COGS,-1,#AC21,0,0,6.0000000,6.0000000,0.0000000,0,0,0,0,0,0
5196,2,MOC,-1,"",1,1,20.0000000,0.0000000,20.0000000,0,0,0,0,0,0
4007,1,POC,13,#AC32,0,0,1.8000000,0.6000000,1.2000000,0,0,0,0,0,0
4040,3,MC,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
4036,1,COGS,-1,#AC23,0,0,900.0000000,600.0000000,300.0000000,0,0,0,0,0,0
5214,2,COGS,-1,#AC32,0,0,1.2000000,1.2000000,0.0000000,0,0,0,0,0,0
5196,2,DPC,-1,"",1,1,1692.0000000,702.0000000,990.0000000,0,0,0,0,0,0
4040,3,MC,-1,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
4036,1,COGS,-1,#AC32,0,0,180.0000000,120.0000000,60.0000000,0,0,0,0,0,0
4007,1,COGM,-1,#AC22,0,0,9.0000000,3.0000000,6.0000000,0,0,0,0,0,0
5196,2,POC,-1,"",1,1,338.4000000,140.4000000,198.0000000,0,0,0,0,0,0
5214,2,COGS,-1,#AC33,0,0,0.7200000,0.7200000,0.0000000,0,0,0,0,0,0
4040,3,COGM,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
4036,1,COGS,-1,#AC33,0,0,108.0000000,72.0000000,36.0000000,0,0,0,0,0,0
4040,3,COGM,-1,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
5215,2,DPC,-1,#AC23,0,0,900.0000000,600.0000000,300.0000000,0,0,0,0,0,0
5196,2,COGM,-1,#AC12,0,1,2250.4000000,842.4000000,1408.0000000,0,0,0,0,0,0
4007,1,COGM,-1,#AC32,0,0,1.8000000,0.6000000,1.2000000,0,0,0,0,0,0
4037,1,DPC,-1,#AC22,0,0,900.0000000,300.0000000,600.0000000,0,0,0,0,0,0
4042,3,DPC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5215,2,POC,13,#AC32,0,0,180.0000000,120.0000000,60.0000000,0,0,0,0,0,0
5196,2,COGM,-1,"",1,1,2250.4000000,842.4000000,1408.0000000,0,0,0,0,0,0
4042,3,POC,57,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4037,1,POC,13,#AC32,0,0,180.0000000,60.0000000,120.0000000,0,0,0,0,0,0
5215,2,COGM,-1,#AC23,0,0,900.0000000,600.0000000,300.0000000,0,0,0,0,0,0
5196,2,SAO,14,#AC33,0,1,225.0400000,84.2400000,140.8000000,0,0,0,0,0,0
4007,1,SAO,14,#AC33,0,0,1.0800000,0.3600000,0.7200000,0,0,0,0,0,0
4042,3,PC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
4037,1,COGM,-1,#AC22,0,0,900.0000000,300.0000000,600.0000000,0,0,0,0,0,0
5215,2,COGM,-1,#AC32,0,0,180.0000000,120.0000000,60.0000000,0,0,0,0,0,0
5196,2,SAO,-1,"",1,1,225.0400000,84.2400000,140.8000000,0,0,0,0,0,0
4042,3,PC,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4037,1,COGM,-1,#AC32,0,0,180.0000000,60.0000000,120.0000000,0,0,0,0,0,0
4007,1,COGS,-1,#AC22,0,0,9.0000000,3.0000000,6.0000000,0,0,0,0,0,0
5196,2,COGS,-1,#AC12,0,1,2250.4000000,842.4000000,1408.0000000,0,0,0,0,0,0
5215,2,SAO,14,#AC33,0,0,108.0000000,72.0000000,36.0000000,0,0,0,0,0,0
4042,3,COGM,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
4037,1,SAO,14,#AC33,0,0,108.0000000,36.0000000,72.0000000,0,0,0,0,0,0
4042,3,COGM,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
5196,2,COGS,-1,#AC33,0,1,225.0400000,84.2400000,140.8000000,0,0,0,0,0,0
5215,2,COGS,-1,#AC23,0,0,900.0000000,600.0000000,300.0000000,0,0,0,0,0,0
4037,1,COGS,-1,#AC22,0,0,900.0000000,300.0000000,600.0000000,0,0,0,0,0,0
4007,1,COGS,-1,#AC32,0,0,1.8000000,0.6000000,1.2000000,0,0,0,0,0,0
4028,3,DMC,-1,#AC12,0,1,4551.2000000,1651.2000000,2900.0000000,0,0,0,0,0,0
5196,2,COGS,-1,"",1,1,2475.4400000,926.6400000,1548.8000000,0,0,0,0,0,0
5215,2,COGS,-1,#AC32,0,0,180.0000000,120.0000000,60.0000000,0,0,0,0,0,0
4037,1,COGS,-1,#AC32,0,0,180.0000000,60.0000000,120.0000000,0,0,0,0,0,0
4028,3,DMC,-1,"",1,1,1000.0000000,0.0000000,1000.0000000,0,0,0,0,0,0
4007,1,COGS,-1,#AC33,0,0,1.0800000,0.3600000,0.7200000,0,0,0,0,0,0
5197,2,DPC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
4028,3,MOC,55,#AC31,0,1,455.1200000,165.1200000,290.0000000,0,0,0,0,0,0
4037,1,COGS,-1,#AC33,0,0,108.0000000,36.0000000,72.0000000,0,0,0,0,0,0
5215,2,COGS,-1,#AC33,0,0,108.0000000,72.0000000,36.0000000,0,0,0,0,0,0
4028,3,MOC,-1,"",1,1,555.1200000,165.1200000,390.0000000,0,0,0,0,0,0
5197,2,POC,13,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
5216,2,DPC,-1,#AC22,0,0,900.0000000,300.0000000,600.0000000,0,0,0,0,0,0
4038,1,DPC,-1,#AC21,0,0,20.0000000,20.0000000,0.0000000,0,0,0,0,0,0
4008,1,DPC,-1,#AC21,0,0,1.4000000,1.2000000,0.2000000,0,0,0,0,0,0
4028,3,MC,-1,#AC12,0,1,4551.2000000,1651.2000000,2900.0000000,0,0,0,0,0,0
5216,2,POC,13,#AC32,0,0,180.0000000,60.0000000,120.0000000,0,0,0,0,0,0
5197,2,COGM,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
4028,3,MC,-1,#AC31,0,1,455.1200000,165.1200000,290.0000000,0,0,0,0,0,0
5216,2,COGM,-1,#AC22,0,0,900.0000000,300.0000000,600.0000000,0,0,0,0,0,0
5197,2,COGM,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4038,1,POC,13,#AC32,0,0,4.0000000,4.0000000,0.0000000,0,0,0,0,0,0
4008,1,POC,13,#AC32,0,0,0.2800000,0.2400000,0.0400000,0,0,0,0,0,0
5216,2,COGM,-1,#AC32,0,0,180.0000000,60.0000000,120.0000000,0,0,0,0,0,0
5197,2,SAO,14,#AC33,0,0,36.0000000,12.0000000,24.0000000,0,0,0,0,0,0
4028,3,MC,-1,"",1,1,1555.1200000,165.1200000,1390.0000000,0,0,0,0,0,0
5216,2,SAO,14,#AC33,0,0,108.0000000,36.0000000,72.0000000,0,0,0,0,0,0
5197,2,COGS,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
4008,1,COGM,-1,#AC21,0,0,1.4000000,1.2000000,0.2000000,0,0,0,0,0,0
4028,3,DPC,-1,"",1,1,2876.0000000,1376.0000000,1500.0000000,0,0,0,0,0,0
5216,2,COGS,-1,#AC22,0,0,900.0000000,300.0000000,600.0000000,0,0,0,0,0,0
5197,2,COGS,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4008,1,COGM,-1,#AC32,0,0,0.2800000,0.2400000,0.0400000,0,0,0,0,0,0
5216,2,COGS,-1,#AC32,0,0,180.0000000,60.0000000,120.0000000,0,0,0,0,0,0
5197,2,COGS,-1,#AC33,0,0,36.0000000,12.0000000,24.0000000,0,0,0,0,0,0
4028,3,POC,-1,"",1,1,575.2000000,275.2000000,300.0000000,0,0,0,0,0,0
5216,2,COGS,-1,#AC33,0,0,108.0000000,36.0000000,72.0000000,0,0,0,0,0,0
5198,2,DPC,-1,#AC23,0,0,90.0000000,60.0000000,30.0000000,0,0,0,0,0,0
4028,3,PC,-1,"",1,1,3451.2000000,1651.2000000,1800.0000000,0,0,0,0,0,0
4008,1,SAO,14,#AC33,0,0,0.1680000,0.1440000,0.0240000,0,0,0,0,0,0
5219,2,DMC,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
5198,2,POC,13,#AC32,0,0,18.0000000,12.0000000,6.0000000,0,0,0,0,0,0
4038,1,COGM,-1,#AC21,0,0,20.0000000,20.0000000,0.0000000,0,0,0,0,0,0
5219,2,MOC,6,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
5198,2,COGM,-1,#AC23,0,0,90.0000000,60.0000000,30.0000000,0,0,0,0,0,0
4028,3,COGM,-1,#AC12,0,1,4551.2000000,1651.2000000,2900.0000000,0,0,0,0,0,0
4038,1,COGM,-1,#AC32,0,0,4.0000000,4.0000000,0.0000000,0,0,0,0,0,0
4008,1,COGS,-1,#AC21,0,0,1.4000000,1.2000000,0.2000000,0,0,0,0,0,0
5219,2,COGM,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
5198,2,COGM,-1,#AC32,0,0,18.0000000,12.0000000,6.0000000,0,0,0,0,0,0
4038,1,SAO,14,#AC33,0,0,2.4000000,2.4000000,0.0000000,0,0,0,0,0,0
4028,3,COGM,-1,#AC31,0,1,455.1200000,165.1200000,290.0000000,0,0,0,0,0,0
5219,2,COGM,-1,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
5198,2,SAO,14,#AC33,0,0,10.8000000,7.2000000,3.6000000,0,0,0,0,0,0
4008,1,COGS,-1,#AC32,0,0,0.2800000,0.2400000,0.0400000,0,0,0,0,0,0
4038,1,COGS,-1,#AC21,0,0,20.0000000,20.0000000,0.0000000,0,0,0,0,0,0
5219,2,SAO,14,#AC33,0,0,11.0000000,0.0000000,11.0000000,0,0,0,0,0,0
4028,3,COGM,-1,"",1,1,5006.3200000,1816.3200000,3190.0000000,0,0,0,0,0,0
4038,1,COGS,-1,#AC32,0,0,4.0000000,4.0000000,0.0000000,0,0,0,0,0,0
5219,2,COGS,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
4008,1,COGS,-1,#AC33,0,0,0.1680000,0.1440000,0.0240000,0,0,0,0,0,0
4038,1,COGS,-1,#AC33,0,0,2.4000000,2.4000000,0.0000000,0,0,0,0,0,0
3952,3,DMC,-1,#AC13,0,1,6353.5094000,2313.9858000,4039.5236000,0,0,0,0,0,0
5219,2,COGS,-1,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
4040,1,DMC,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
5219,2,COGS,-1,#AC33,0,0,11.0000000,0.0000000,11.0000000,0,0,0,0,0,0
4009,1,DPC,-1,#AC23,0,0,18.0000000,12.0000000,5.9999999,0,0,0,0,0,0
3952,3,DMC,-1,"",1,1,1000.0000000,0.0000000,1000.0000000,0,0,0,0,0,0
4040,1,MOC,6,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
5221,2,DPC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
4040,1,COGM,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
3952,3,MOC,55,#AC31,0,1,635.3509400,231.3985800,403.9523600,0,0,0,0,0,0
5221,2,POC,13,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4009,1,POC,13,#AC32,0,0,3.6000000,2.4000000,1.2000000,0,0,0,0,0,0
4040,1,COGM,-1,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
5221,2,COGM,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
3952,3,MOC,-1,"",1,1,1190.4709400,396.5185800,793.9523600,0,0,0,0,0,0
4040,1,SAO,14,#AC33,0,0,11.0000000,0.0000000,11.0000000,0,0,0,0,0,0
5221,2,COGM,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4009,1,COGM,-1,#AC23,0,0,18.0000000,12.0000000,5.9999999,0,0,0,0,0,0
4040,1,COGS,-1,#AC11,0,0,100.0000000,0.0000000,100.0000000,0,0,0,0,0,0
5221,2,SAO,14,#AC33,0,0,36.0000000,12.0000000,24.0000000,0,0,0,0,0,0
3952,3,MC,-1,#AC13,0,1,6353.5094000,2313.9858000,4039.5236000,0,0,0,0,0,0
4040,1,COGS,-1,#AC31,0,0,10.0000000,0.0000000,10.0000000,0,0,0,0,0,0
4009,1,COGM,-1,#AC32,0,0,3.6000000,2.4000000,1.2000000,0,0,0,0,0,0
5221,2,COGS,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
3952,3,MC,-1,#AC31,0,1,635.3509400,231.3985800,403.9523600,0,0,0,0,0,0
4040,1,COGS,-1,#AC33,0,0,11.0000000,0.0000000,11.0000000,0,0,0,0,0,0
5221,2,COGS,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4042,1,DPC,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
3952,3,MC,-1,"",1,1,2190.4709400,396.5185800,1793.9523600,0,0,0,0,0,0
5221,2,COGS,-1,#AC33,0,0,36.0000000,12.0000000,24.0000000,0,0,0,0,0,0
4009,1,SAO,14,#AC33,0,0,2.1600000,1.4400000,0.7199999,0,0,0,0,0,0
5217,2,DPC,-1,#AC21,0,0,20.0000000,20.0000000,0.0000000,0,0,0,0,0,0
4042,1,POC,13,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
3952,3,DPC,-1,"",1,1,3176.0000000,1476.0000000,1700.0000000,0,0,0,0,0,0
4009,1,COGS,-1,#AC23,0,0,18.0000000,12.0000000,5.9999999,0,0,0,0,0,0
4042,1,COGM,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
5217,2,POC,13,#AC32,0,0,4.0000000,4.0000000,0.0000000,0,0,0,0,0,0
3952,3,POC,-1,"",1,1,635.2000000,295.2000000,340.0000000,0,0,0,0,0,0
4042,1,COGM,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
4009,1,COGS,-1,#AC32,0,0,3.6000000,2.4000000,1.2000000,0,0,0,0,0,0
5217,2,COGM,-1,#AC21,0,0,20.0000000,20.0000000,0.0000000,0,0,0,0,0,0
4042,1,SAO,14,#AC33,0,0,36.0000000,12.0000000,24.0000000,0,0,0,0,0,0
5217,2,COGM,-1,#AC32,0,0,4.0000000,4.0000000,0.0000000,0,0,0,0,0,0
3952,3,PC,-1,"",1,1,3811.2000000,1771.2000000,2040.0000000,0,0,0,0,0,0
4042,1,COGS,-1,#AC22,0,0,300.0000000,100.0000000,200.0000000,0,0,0,0,0,0
4009,1,COGS,-1,#AC33,0,0,2.1600000,1.4400000,0.7199999,0,0,0,0,0,0
5217,2,SAO,14,#AC33,0,0,2.4000000,2.4000000,0.0000000,0,0,0,0,0,0
4042,1,COGS,-1,#AC32,0,0,60.0000000,20.0000000,40.0000000,0,0,0,0,0,0
3952,3,COGM,-1,#AC13,0,1,6353.5094000,2313.9858000,4039.5236000,0,0,0,0,0,0
5217,2,COGS,-1,#AC21,0,0,20.0000000,20.0000000,0.0000000,0,0,0,0,0,0
4010,1,DPC,-1,#AC22,0,0,4.5000000,1.5000000,3.0000000,0,0,0,0,0,0
5217,2,COGS,-1,#AC32,0,0,4.0000000,4.0000000,0.0000000,0,0,0,0,0,0
3952,3,COGM,-1,#AC31,0,1,635.3509400,231.3985800,403.9523600,0,0,0,0,0,0
5217,2,COGS,-1,#AC33,0,0,2.4000000,2.4000000,0.0000000,0,0,0,0,0,0
4010,1,POC,13,#AC32,0,0,0.9000000,0.3000000,0.6000000,0,0,0,0,0,0
5176,2,DMC,-1,#AC13,0,1,7377.2880000,2726.0640000,4651.2240000,0,0,0,0,0,0
3952,3,COGM,-1,"",1,1,6001.6709400,2167.7185800,3833.9523600,0,0,0,0,0,0
